collection_id,vm_id,name,value,time_stamp
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,237906208.9,2024-05-02 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,220236788.28,2024-05-02 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,255003770.42,2024-05-02 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,232158981.2,2024-05-03 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,497125074.93,2024-05-03 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,195976796.65,2024-05-03 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,202415856.84,2024-05-03 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,216476664.22,2024-05-03 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,248442561.37,2024-05-03 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,222579138.43,2024-05-03 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,229293760.56,2024-05-03 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,222521133.2,2024-05-03 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,246162248.23,2024-05-03 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,212670181.14,2024-05-03 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,196783929.8,2024-05-03 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,480445636.39,2024-05-03 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,227021261.2,2024-05-03 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,210732183.36,2024-05-03 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,185084298.96,2024-05-03 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,221919982.51,2024-05-03 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,215767837.87,2024-05-03 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,186377036.73,2024-05-03 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,421513501.17,2024-05-03 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,192186391.38,2024-05-03 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,202673517.07,2024-05-03 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,245936837.26,2024-05-03 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Write Bytes,22887244.89,2024-05-03 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-03 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,126993.75,2024-04-04 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,4095.96,2024-04-04 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-04 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-05 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-06 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,4096.66,2024-04-07 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-07 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-08 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,110566.43,2024-04-09 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,120547261.57,2024-04-09 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,671719.53,2024-04-09 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,155654.53,2024-04-09 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,8191.07,2024-04-09 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,167899.79,2024-04-09 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,20479.15,2024-04-09 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,1294209.5,2024-04-09 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,270288.28,2024-04-09 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,2841897.87,2024-04-09 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,2719585.92,2024-04-09 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,32763.39,2024-04-09 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,131052.59,2024-04-09 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,1298100.7,2024-04-09 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-09 21:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,8190.26,2024-04-09 22:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,1425278.09,2024-04-09 23:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,380836.97,2024-04-10 00:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,139248.28,2024-04-10 01:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,823260.83,2024-04-10 02:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 03:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 04:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,8191.74,2024-04-10 05:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 06:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 07:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,790418.91,2024-04-10 08:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 09:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 10:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 11:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 12:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 13:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 14:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 15:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 16:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,8191.45,2024-04-10 17:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 18:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 19:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 20:55:00+00:00
0a1e34c5-ce1a-491c-a3a4-b9f36582a7fb,K8s-cp,Disk Read Bytes,0.0,2024-04-10 21:55:00+00:00
