collection_id,vm_id,name,value,aggregation,time_stamp
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4903279.63,Maximum,2024-07-02 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5841616896.0,Maximum,2024-07-02 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1413346.29,Maximum,2024-07-02 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-02 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6207569920.0,Maximum,2024-07-02 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.59,Maximum,2024-07-02 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-02 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1044609.33,Maximum,2024-07-02 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5843714048.0,Maximum,2024-07-02 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4690297.23,Maximum,2024-07-02 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6208618496.0,Maximum,2024-07-02 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6198132736.0,Maximum,2024-07-02 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6218055680.0,Maximum,2024-07-02 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5846859776.0,Maximum,2024-07-02 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4849862.92,Maximum,2024-07-02 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.55,Maximum,2024-07-02 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5857345536.0,Maximum,2024-07-02 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.28,Maximum,2024-07-02 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4276137.19,Maximum,2024-07-02 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-02 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,16.24,Maximum,2024-07-02 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,2019333.32,Maximum,2024-07-03 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1101981.52,Maximum,2024-07-03 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4677748.63,Maximum,2024-07-03 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5857345536.0,Maximum,2024-07-03 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6213861376.0,Maximum,2024-07-03 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-03 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4571286.0,Maximum,2024-07-03 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,5214461.98,Maximum,2024-07-03 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,19352098.21,Maximum,2024-07-03 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6206521344.0,Maximum,2024-07-03 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.31,Maximum,2024-07-03 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.42,Maximum,2024-07-03 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,5426563.47,Maximum,2024-07-03 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5855248384.0,Maximum,2024-07-03 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6203375616.0,Maximum,2024-07-03 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-03 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1998535.0,Maximum,2024-07-03 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6200229888.0,Maximum,2024-07-03 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1355801.8,Maximum,2024-07-03 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.21,Maximum,2024-07-03 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.49,Maximum,2024-07-03 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4488909.78,Maximum,2024-07-03 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1015992.58,Maximum,2024-07-03 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1212360.91,Maximum,2024-07-03 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,5647505.64,Maximum,2024-07-04 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-04 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4612240.67,Maximum,2024-07-04 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.67,Maximum,2024-07-04 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.1,Maximum,2024-07-04 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6214909952.0,Maximum,2024-07-04 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.49,Maximum,2024-07-04 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4473292.53,Maximum,2024-07-04 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-04 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-04 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-04 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.22,Maximum,2024-07-04 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1175816.9,Maximum,2024-07-04 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1605893.48,Maximum,2024-07-04 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1544157.67,Maximum,2024-07-04 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-04 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.53,Maximum,2024-07-04 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,5546595.97,Maximum,2024-07-04 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-04 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.51,Maximum,2024-07-04 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-04 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5858394112.0,Maximum,2024-07-04 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6200229888.0,Maximum,2024-07-04 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4640662.84,Maximum,2024-07-04 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4726132.78,Maximum,2024-07-05 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.52,Maximum,2024-07-05 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6206521344.0,Maximum,2024-07-05 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.57,Maximum,2024-07-05 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.41,Maximum,2024-07-05 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.43,Maximum,2024-07-05 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.68,Maximum,2024-07-05 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4776079.13,Maximum,2024-07-05 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6207569920.0,Maximum,2024-07-05 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-05 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.75,Maximum,2024-07-05 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4804472.13,Maximum,2024-07-05 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-05 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-05 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.33,Maximum,2024-07-05 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-05 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-05 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.2,Maximum,2024-07-05 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6213861376.0,Maximum,2024-07-05 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4358169.03,Maximum,2024-07-05 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1061033.6,Maximum,2024-07-05 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-05 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.24,Maximum,2024-07-05 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5834276864.0,Maximum,2024-07-05 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.14,Maximum,2024-07-06 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.23,Maximum,2024-07-06 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,5316438.3,Maximum,2024-07-06 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4424079.19,Maximum,2024-07-06 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5847908352.0,Maximum,2024-07-06 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4337403.12,Maximum,2024-07-06 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-06 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.57,Maximum,2024-07-06 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-06 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6208618496.0,Maximum,2024-07-06 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1122384.88,Maximum,2024-07-06 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4730170.58,Maximum,2024-07-06 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5825888256.0,Maximum,2024-07-06 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-06 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6204424192.0,Maximum,2024-07-06 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.34,Maximum,2024-07-06 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.55,Maximum,2024-07-06 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1528049.78,Maximum,2024-07-06 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-06 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6170869760.0,Maximum,2024-07-06 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,2510421.33,Maximum,2024-07-06 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.64,Maximum,2024-07-06 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,155876033.9,Maximum,2024-07-06 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-06 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-07 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5870977024.0,Maximum,2024-07-07 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.35,Maximum,2024-07-07 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,4095.72,Maximum,2024-07-07 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.56,Maximum,2024-07-07 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6217007104.0,Maximum,2024-07-07 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1060979.12,Maximum,2024-07-07 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.35,Maximum,2024-07-07 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.59,Maximum,2024-07-07 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5840568320.0,Maximum,2024-07-07 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4858009.48,Maximum,2024-07-07 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-07 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,7.07,Maximum,2024-07-07 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.47,Maximum,2024-07-07 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-07 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5852102656.0,Maximum,2024-07-07 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6200229888.0,Maximum,2024-07-07 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.56,Maximum,2024-07-07 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1417443.22,Maximum,2024-07-07 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,4.99,Maximum,2024-07-07 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.76,Maximum,2024-07-07 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-07 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-07 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-07 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6210715648.0,Maximum,2024-07-08 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6203375616.0,Maximum,2024-07-08 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1446093.52,Maximum,2024-07-08 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4488880.72,Maximum,2024-07-08 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1159344.64,Maximum,2024-07-08 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1528028.56,Maximum,2024-07-08 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5782896640.0,Maximum,2024-07-08 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6204424192.0,Maximum,2024-07-08 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.33,Maximum,2024-07-08 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4505941.91,Maximum,2024-07-08 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4699424.23,Maximum,2024-07-08 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6221201408.0,Maximum,2024-07-08 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6204424192.0,Maximum,2024-07-08 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-08 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1675119.12,Maximum,2024-07-08 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4087434.29,Maximum,2024-07-08 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-08 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6208618496.0,Maximum,2024-07-08 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1208265.55,Maximum,2024-07-08 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.22,Maximum,2024-07-08 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5845811200.0,Maximum,2024-07-08 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-08 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6226444288.0,Maximum,2024-07-08 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4791751.71,Maximum,2024-07-08 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-09 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5832179712.0,Maximum,2024-07-09 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.25,Maximum,2024-07-09 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4882664.15,Maximum,2024-07-09 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7539261440.0,Maximum,2024-07-09 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,528875.02,Maximum,2024-07-09 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,348644.28,Maximum,2024-07-09 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.23,Maximum,2024-07-09 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,401926.24,Maximum,2024-07-09 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4673561.53,Maximum,2024-07-09 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-09 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-09 11:00:00
